"","id","ReportType","CurrentStatus","Description","DateCreate_Converted","DateClosed_Converted","location","crecondate","clocondate","HLReportType","timespan","WeeksToClose","NoName","latitude","longitude","state","AUTO_UNIQUE_ID_2021-01-30_AdrianaGray_rgsample10","UpdatedReverseGeocoding","TimeTaken","TransactionId","Source","ErrorMessage","Version","ComputedStreetAddress","ComputedCity","ComputedState","ComputedZip","ComputedZipPlus4","ComputedAPN","Area","MHP","MedianHomePrice"
"339",186128,"Light","Closed","Street light broken","09/28/2015 02:08:04 PM","02/02/2018 12:29:25 PM","(21.294159, -157.674713)",2015-09-28 14:08:04,2018-02-02 12:29:25,"RoadSafety",74125281s (~2.35 years),122.561641865079,824,21.294159,-157.674713,"HI",824,1,333.8774,NA,"AggieReverseGeocoder",NA,4.01,"1074 Koko Kai Pl","East Honolulu","HI",96825,3602,39109034,"EastHNL",959800,"900k+"
"340",185887,"Trash","Closed","Bulky items/trash left on public sidewalk.","09/27/2015 02:38:25 PM","10/01/2015 04:13:48 PM","(21.318312331, -157.858584345)",2015-09-27 14:38:25,2015-10-01 16:13:48,"Trash",351323s (~4.07 days),0.580891203703704,567,21.318312331,-157.858584345,"HI",567,1,1553.2257,NA,"AggieReverseGeocoder",NA,4.01,"1465 Aala St","Urban Honolulu","HI",96817,3605,17023036,"UrbanHNL",683000,"600k+"
"341",185237,"Vehicle","Closed","Red jeep","09/23/2015 04:41:36 PM","11/20/2015 02:11:43 PM","(21.410763, -157.770599)",2015-09-23 16:41:36,2015-11-20 14:11:43,"Vehicle",5002207s (~8.27 weeks),8.27084490740741,26,21.410763,-157.770599,"HI",26,1,2141.9381,NA,"AggieReverseGeocoder",NA,4.01,"100 Puwa Pl","Waimanalo","HI",96734,1743,44011003,"Windward",604900,"600k+"
"342",185225,"Vehicle","Closed","Parked here for couple of months hasn't moved since.","09/23/2015 03:34:06 PM","11/20/2015 02:12:46 PM","(21.32108591, -158.00428344)",2015-09-23 15:34:06,2015-11-20 14:12:46,"Vehicle",5006320s (~8.28 weeks),8.2776455026455,720,21.32108591,-158.00428344,"HI",720,1,816.1756,NA,"AggieReverseGeocoder",NA,4.01,"91-829 LAWALU PL","Ewa Beach","HI",96706,NA,294680,"Leeward",551200,"500k+"
"343",185065,"Light","Closed","Light is out","09/23/2015 04:22:54 AM","10/21/2015 01:57:14 PM","(21.29271164, -157.78204847)",2015-09-23 04:22:54,2015-10-21 13:57:14,"RoadSafety",2453660s (~4.06 weeks),4.05697751322751,1134,21.29271164,-157.78204847,"HI",1134,1,468.7217,NA,"AggieReverseGeocoder",NA,4.01,"5374 Kilauea Ave","Urban Honolulu","HI",96816,5615,35060032,"UrbanHNL",683000,"600k+"
"344",185025,"Light","Closed","Parking lot lights have been off for a couple weeks","09/22/2015 08:13:30 PM","10/06/2015 11:15:21 AM","(21.449875, -158.19368)",2015-09-22 20:13:30,2015-10-06 11:15:21,"RoadSafety",1177311s (~1.95 weeks),1.9466121031746,1666,21.449875,-158.19368,"HI",1666,1,1250.0092,NA,"AggieReverseGeocoder",NA,4.01,"85-663 FARRINGTON HWY","Waianae","HI",96792,NA,75525,"Leeward",375100,"300k+"
"345",184752,"Trash","Closed","Bulky trash set on public sidewalk for extended time. Please forward to proper department.","09/21/2015 07:31:06 PM","02/02/2018 12:24:28 PM","(21.32180806, -157.86333615)",2015-09-21 19:31:06,2018-02-02 12:24:28,"Trash",74710402s (~2.37 years),123.529103835979,851,21.32180806,-157.86333615,"HI",851,1,1006.7152,NA,"AggieReverseGeocoder",NA,4.01,"1415 Pua Ln","Urban Honolulu","HI",96817,3536,17032047,"UrbanHNL",683000,"600k+"
"346",183406,"Tree","Closed","Sidewalk impassable","09/15/2015 11:20:00 AM","02/02/2018 12:23:02 PM","(21.404428, -157.810135)",2015-09-15 11:20:00,2018-02-02 12:23:02,"Tree",75258182s (~2.38 years),124.43482473545,506,21.404428,-157.810135,"HI",506,1,1356.1053,NA,"AggieReverseGeocoder",NA,4.01,"45-710 KULUKEOE ST","Kaneohe","HI",96744,NA,7042,"Windward",770700,"700k+"
"347",183263,"Vehicle","Closed","Nothing is being done about this White Nissan NV3500 License plate 798TVC  Duke Aiona sticker on back bumper left side. Hasn't moved in how many months!","09/15/2015 02:39:45 AM","10/07/2015 04:18:26 PM","(21.290861, -157.826324)",2015-09-15 02:39:45,2015-10-07 16:18:26,"Vehicle",1949921s (~3.22 weeks),3.22407572751323,121,21.290861,-157.826324,"HI",121,1,359.411,NA,"AggieReverseGeocoder",NA,4.01,"793 Isenberg St","Urban Honolulu","HI",96826,2940,27011053,"UrbanHNL",683000,"600k+"
"348",183254,"Tree","Closed","Its really hard to take a left onto makakilo drive from water colors when the grass is too tall to see on coming vehicles coming around the bend.","09/14/2015 10:59:22 PM","02/02/2018 12:23:04 PM","(21.352159366, -158.087967471)",2015-09-14 22:59:22,2018-02-02 12:23:04,"Tree",75302622s (~2.39 years),124.508303571429,1306,21.352159366,-158.087967471,"HI",1306,1,1140.5972,NA,"AggieReverseGeocoder",NA,4.01,"92-99 LEIPAPA WAY","Kapolei","HI",96707,NA,391759,"Leeward",570800,"500k+"
"349",182823,"Broken / Vandalized signs","Closed","Upside down left lane merge sign  in front of Star Advertiser building","09/12/2015 12:24:41 PM","10/07/2015 04:30:01 PM","(21.328001868, -158.090262756)",2015-09-12 12:24:41,2015-10-07 16:30:01,"RoadSafety",2174720s (~3.6 weeks),3.5957671957672,927,21.328001868,-158.090262756,"HI",927,1,15.6112,NA,"AggieReverseGeocoder",NA,4.01,"4450 Kapolei Pkwy","Ewa Gentry","HI",96707,1889,91015022,"Leeward",568300,"500k+"
"350",182028,"Vehicle","Closed","Hasn't move in over a month","09/08/2015 09:43:03 AM","10/08/2015 04:15:47 PM","(21.288395, -157.81839)",2015-09-08 09:43:03,2015-10-08 16:15:47,"Vehicle",2615564s (~4.32 weeks),4.32467592592593,1611,21.288395,-157.81839,"HI",1611,1,884.1507,NA,"AggieReverseGeocoder",NA,4.01,"827 Waiaka Rd","Urban Honolulu","HI",96826,3464,27027014,"UrbanHNL",683000,"600k+"
"351",181729,"Trash","Closed","Collection of sofa cushions discarded outside office(?) building well before bulk pick up date.","09/06/2015 06:36:56 PM","02/02/2018 12:20:57 PM","(21.293526, -157.828064)",2015-09-06 18:36:56,2018-02-02 12:20:57,"Trash",76009441s (~2.41 years),125.676985780423,1616,21.293526,-157.828064,"HI",1616,1,234.4639,NA,"AggieReverseGeocoder",NA,4.01,"2142 Algaroba St","Urban Honolulu","HI",96826,2714,27007006,"UrbanHNL",683000,"600k+"
"352",181654,"Vehicle","Closed","Wrecked","09/06/2015 07:16:28 AM","11/20/2015 01:22:05 PM","(21.309944999, -157.711153149)",2015-09-06 07:16:28,2015-11-20 13:22:05,"Vehicle",6501937s (~10.75 weeks),10.7505572089947,163,21.309944999,-157.711153149,"HI",163,1,437.5018,NA,"AggieReverseGeocoder",NA,4.01,"984 Pukoo Pl","East Honolulu","HI",96825,1045,39085050,"EastHNL",959800,"900k+"
"353",180762,"Broken / Vandalized signs","Closed","This should be cleaned","09/01/2015 10:39:06 PM","11/17/2015 09:52:20 AM","(21.31838, -157.864853)",2015-09-01 22:39:06,2015-11-17 09:52:20,"RoadSafety",6606794s (~10.92 weeks),10.9239318783069,1345,21.31838,-157.864853,"HI",1345,1,921.8932,NA,"AggieReverseGeocoder",NA,4.01,"525 N King St","Urban Honolulu","HI",96817,4604,15007006,"UrbanHNL",683000,"600k+"
"354",180483,"Vehicle","Closed","Car has been parked there at least past 2 months","08/31/2015 07:34:09 PM","11/20/2015 01:25:09 PM","(21.285507, -157.837692)",2015-08-31 19:34:09,2015-11-20 13:25:09,"Vehicle",6976260s (~11.53 weeks),11.5348214285714,510,21.285507,-157.837692,"HI",510,1,915.2027,NA,"AggieReverseGeocoder",NA,4.01,"1778 Ala Moana Blvd","Urban Honolulu","HI",96815,1605,26012010,"UrbanHNL",683000,"600k+"
"355",180183,"Trash","Closed","Tires, bags of trash bathroom sink","08/30/2015 01:52:56 PM","10/08/2015 10:11:09 AM","(21.344574, -157.826706)",2015-08-30 13:52:56,2015-10-08 10:11:09,"Trash",3356293s (~5.55 weeks),5.54942625661376,680,21.344574,-157.826706,"HI",680,1,890.6314,NA,"AggieReverseGeocoder",NA,4.01,"3749 Old Pali Rd","Urban Honolulu","HI",96817,1066,19004012,"UrbanHNL",683000,"600k+"
"356",180103,"Light","Closed","Pole number 73 Street light out","08/29/2015 07:18:13 PM","02/02/2018 12:19:29 PM","(21.330811, -157.865601)",2015-08-29 19:18:13,2018-02-02 12:19:29,"RoadSafety",76698076s (~2.43 years),126.815601851852,219,21.330811,-157.865601,"HI",219,1,375.0019,NA,"AggieReverseGeocoder",NA,4.01,"1245 N School St","Urban Honolulu","HI",96817,2014,16005025,"UrbanHNL",683000,"600k+"
"357",178381,"Vehicle","Closed","Two abandoned cars. (See pic)","08/21/2015 08:52:17 AM","11/20/2015 11:15:50 AM","(21.349457, -158.087967)",2015-08-21 08:52:17,2015-11-20 11:15:50,"Vehicle",7871013s (~13.01 weeks),13.0142410714286,352,21.349457,-158.087967,"HI",352,1,781.2551,NA,"AggieReverseGeocoder",NA,4.01,"92-765 LIHAU ST","Kapolei","HI",96707,NA,117002,"Leeward",570800,"500k+"
"358",177170,"Light","Closed","Walk signal at the mauka ewa side of the intersection on Paki and Monserrat is not working.","08/16/2015 11:04:39 PM","02/02/2018 12:15:21 PM","(21.269241, -157.815765)",2015-08-16 23:04:39,2018-02-02 12:15:21,"RoadSafety",77807442s (~2.47 years),128.649871031746,227,21.269241,-157.815765,"HI",227,1,1013.7291,NA,"AggieReverseGeocoder",NA,4.01,"3654 Leahi Ave","Urban Honolulu","HI",96815,4253,31024001,"UrbanHNL",683000,"600k+"
"359",176768,"Light","Closed","POle 26 252  Light not working","08/14/2015 06:58:15 AM","02/02/2018 12:14:43 PM","(21.315445, -157.797531)",2015-08-14 06:58:15,2018-02-02 12:14:43,"RoadSafety",78038188s (~2.47 years),129.031395502645,423,21.315445,-157.797531,"HI",423,1,340.0668,NA,"AggieReverseGeocoder",NA,4.01,"3423 Paty Dr","Urban Honolulu","HI",96822,6424,29070027,"UrbanHNL",683000,"600k+"
"360",175641,"Trash","Closed","Growing pile of construction debris discarded on sidewalk well before bulk pick-up date.","08/09/2015 05:48:35 PM","02/02/2018 12:14:50 PM","(21.29332, -157.829269)",2015-08-09 17:48:35,2018-02-02 12:14:50,"Trash",78431175s (~2.49 years),129.681175595238,1029,21.29332,-157.829269,"HI",1029,1,609.3862,NA,"AggieReverseGeocoder",NA,4.01,"911 Wiliwili St","Urban Honolulu","HI",96826,2787,27007025,"UrbanHNL",683000,"600k+"
"361",174358,"Broken / Vandalized signs","Closed","Street sign blowen out of out of foundation.","08/03/2015 02:43:25 PM","02/02/2018 12:13:39 PM","(21.31935913, -157.85746234)",2015-08-03 14:43:25,2018-02-02 12:13:39,"RoadSafety",78960614s (~2.5 years),130.556570767196,858,21.31935913,-157.85746234,"HI",858,1,1019.3903,NA,"AggieReverseGeocoder",NA,4.01,"1616 Stillman Ln","Urban Honolulu","HI",96817,3143,17019042,"UrbanHNL",683000,"600k+"
"362",174121,"Trash","Closed","Pile of bulk items including broken chest with drawers discarded outside well before bulk pick-up.","08/02/2015 05:27:33 PM","02/02/2018 12:13:44 PM","(21.289368, -157.824188)",2015-08-02 17:27:33,2018-02-02 12:13:44,"Trash",79037171s (~2.5 years),130.683153108466,417,21.289368,-157.824188,"HI",417,1,468.7774,NA,"AggieReverseGeocoder",NA,4.01,"733 University Ave","Urban Honolulu","HI",96826,3127,27015028,"UrbanHNL",683000,"600k+"
"363",173917,"Trash","Closed","Someone just dumped an old tire across from 4168 Kaimuki avenue. Can someone from environmental services pickup? Mahalo","08/01/2015 09:42:42 AM","02/02/2018 12:13:03 PM","(21.272456, -157.790574)",2015-08-01 09:42:42,2018-02-02 12:13:03,"Trash",79151421s (~2.51 years),130.872058531746,1225,21.272456,-157.790574,"HI",1225,1,406.2717,NA,"AggieReverseGeocoder",NA,4.01,"4160 Kaimuki Ave","Urban Honolulu","HI",96816,4533,32050033,"UrbanHNL",683000,"600k+"
"364",173829,"Vehicle","Closed","Abandoned car","07/31/2015 01:45:05 PM","11/20/2015 10:34:37 AM","(21.339912, -158.108734)",2015-07-31 13:45:05,2015-11-20 10:34:37,"Vehicle",9665372s (~15.98 weeks),15.9811044973545,22,21.339912,-158.108734,"HI",22,1,2234.3526,NA,"AggieReverseGeocoder",NA,4.01,"92-790 PAALA LP","Kapolei","HI",96707,NA,164043,"Leeward",570800,"500k+"
"365",170595,"Trash","Closed","Collection of very large items including bed frame discarded before bulk pick-up date.","07/15/2015 05:32:38 PM","02/02/2018 12:10:59 PM","(21.291121, -157.82933)",2015-07-15 17:32:38,2018-02-02 12:10:59,"Trash",80591901s (~2.55 years),133.253804563492,1648,21.291121,-157.82933,"HI",1648,1,953.1435,NA,"AggieReverseGeocoder",NA,4.01,"2128 Date St","Urban Honolulu","HI",96826,4046,27002037,"UrbanHNL",683000,"600k+"
"366",169272,"Broken / Vandalized signs","Closed","The """"No Parking"""" sign on the light ole pictured where the truck is parked was taken down by a neighbor.","07/08/2015 09:45:06 PM","02/02/2018 12:09:25 PM","(21.333347, -157.837234)",2015-07-08 21:45:06,2018-02-02 12:09:25,"RoadSafety",81181459s (~2.57 years),134.228602843915,129,21.333347,-157.837234,"HI",129,1,234.3649,NA,"AggieReverseGeocoder",NA,4.01,"2830 Dow St","Urban Honolulu","HI",96817,1133,22036035,"UrbanHNL",683000,"600k+"
"367",168348,"Trash","Closed","Left mattress on public sidewalk in industrial area of kalihi.","07/04/2015 10:50:00 AM","02/02/2018 12:09:02 PM","(21.3268231, -157.8772681)",2015-07-04 10:50:00,2018-02-02 12:09:02,"Trash",81566342s (~2.58 years),134.864983465608,1115,21.3268231,-157.8772681,"HI",1115,1,171.8853,NA,"AggieReverseGeocoder",NA,4.01,"720 Mcneill St","Urban Honolulu","HI",96817,4261,15025002,"UrbanHNL",683000,"600k+"
"368",167071,"Broken / Vandalized signs","Closed","Various other signs on Piikoi between Wilder and Pensacola are like this.  No need notification call to me, thanks guys!","06/28/2015 07:24:53 PM","02/02/2018 12:07:00 PM","(21.307953, -157.840332)",2015-06-28 19:24:53,2018-02-02 12:07:00,"RoadSafety",82053727s (~2.6 years),135.670844907407,353,21.307953,-157.840332,"HI",353,1,375.0011,NA,"AggieReverseGeocoder",NA,4.01,"1665 Piikoi St","Urban Honolulu","HI",96822,2738,24030040,"UrbanHNL",683000,"600k+"
"369",166941,"Broken / Vandalized signs","Closed","Sign upside down.  Other side sign is the same (keep off median).  No need call me for notification.  Thanks","06/27/2015 03:23:28 PM","02/02/2018 12:07:03 PM","(21.270342, -157.822159)",2015-06-27 15:23:28,2018-02-02 12:07:03,"RoadSafety",82154615s (~2.6 years),135.83765707672,1227,21.270342,-157.822159,"HI",1227,1,843.7725,NA,"AggieReverseGeocoder",NA,4.01,"110 Kapahulu Ave","Urban Honolulu","HI",96815,4014,26027034,"UrbanHNL",683000,"600k+"
"370",166613,"Vehicle","Closed","Black jeep suv didn't move for the last week. Abandoned","06/25/2015 05:29:23 PM","11/20/2015 10:26:12 AM","(21.288994, -157.827545)",2015-06-25 17:29:23,2015-11-20 10:26:12,"Vehicle",12761809s (~21.1 weeks),21.1008746693122,517,21.288994,-157.827545,"HI",517,1,296.9245,NA,"AggieReverseGeocoder",NA,4.01,"740 Isenberg St","Urban Honolulu","HI",96826,4534,27005014,"UrbanHNL",683000,"600k+"
"371",165024,"Vehicle","Closed","Pt cruiser","06/18/2015 07:28:59 AM","11/20/2015 10:30:33 AM","(21.326126, -157.87384)",2015-06-18 07:28:59,2015-11-20 10:30:33,"Vehicle",13402894s (~22.16 weeks),22.1608697089947,378,21.326126,-157.87384,"HI",378,1,546.8718,NA,"AggieReverseGeocoder",NA,4.01,"751 Waiakamilo Rd","Urban Honolulu","HI",96817,4312,15023011,"UrbanHNL",683000,"600k+"
"372",164881,"Tree","Closed","Tree is leaning towards the building and I'm worried it may cause damage to lighting and signs of the building. Tree trunk had also grown so large that it's pushing up the side walk","06/17/2015 12:18:48 PM","02/02/2018 12:05:45 PM","(21.2976443, -157.8372287)",2015-06-17 12:18:48,2018-02-02 12:05:45,"Tree",83029617s (~2.63 years),137.284419642857,1567,21.2976443,-157.8372287,"HI",1567,1,171.8978,NA,"AggieReverseGeocoder",NA,4.01,"1414 Kalakaua Ave","Urban Honolulu","HI",96826,1910,24005002,"UrbanHNL",683000,"600k+"
"373",163301,"Vehicle","Closed","Been here for months","06/08/2015 09:44:51 PM","11/19/2015 11:06:54 AM","(21.30304, -157.788727)",2015-06-08 21:44:51,2015-11-19 11:06:54,"Vehicle",14131323s (~23.37 weeks),23.3652827380952,631,21.30304,-157.788727,"HI",631,1,687.5195,NA,"AggieReverseGeocoder",NA,4.01,"2432  10th Ave","Urban Honolulu","HI",96816,6192,34004013,"UrbanHNL",683000,"600k+"
"374",162640,"Vehicle","Closed","On street over a week and blocking driveway","06/04/2015 08:09:32 PM","11/19/2015 02:29:20 PM","(21.322189, -157.855347)",2015-06-04 20:09:32,2015-11-19 14:29:20,"Vehicle",14494788s (~23.97 weeks),23.96625,1197,21.322189,-157.855347,"HI",1197,1,171.9407,NA,"AggieReverseGeocoder",NA,4.01,"314 N Kuakini St","Urban Honolulu","HI",96817,2358,17015002,"UrbanHNL",683000,"600k+"
"375",162042,"Trash","Closed","Dumping","06/02/2015 06:34:45 AM","02/02/2018 11:42:46 AM","(21.34459096, -157.82672415)",2015-06-02 06:34:45,2018-02-02 11:42:46,"Trash",84344881s (~2.67 years),139.459128637566,1386,21.34459096,-157.82672415,"HI",1386,1,895.2395,NA,"AggieReverseGeocoder",NA,4.01,"3749 Old Pali Rd","Urban Honolulu","HI",96817,1066,19004012,"UrbanHNL",683000,"600k+"
"376",160915,"Vehicle","Closed","Black dodge ram truck covered in bird crap and dust. Hasn't moved in over a month","05/28/2015 11:57:33 AM","11/19/2015 03:05:14 PM","(21.313775656, -158.017558649)",2015-05-28 11:57:33,2015-11-19 15:05:14,"Vehicle",15131261s (~25.02 weeks),25.0186193783069,923,21.313775656,-158.017558649,"HI",923,1,1290.0313,NA,"AggieReverseGeocoder",NA,4.01,"91-1026 KAI KALA ST","Ewa Beach","HI",96706,NA,590197,"Leeward",551200,"500k+"
"377",160682,"Vehicle","Closed","Abandoned","05/27/2015 12:44:13 PM","10/08/2015 04:16:46 PM","(21.292961, -157.796799)",2015-05-27 12:44:13,2015-10-08 16:16:46,"Vehicle",11590353s (~19.16 weeks),19.163943452381,1546,21.292961,-157.796799,"HI",1546,1,218.7721,NA,"AggieReverseGeocoder",NA,4.01,"3451 Paalea St","Urban Honolulu","HI",96816,3178,33040039,"UrbanHNL",683000,"600k+"
"378",160307,"Trash","Closed","This is what it looks like the entrance of the old stadium park! Could you please and see if anything can be done about this? Thank you","05/26/2015 10:07:32 AM","02/02/2018 11:42:07 AM","(21.293098, -157.827591)",2015-05-26 10:07:32,2018-02-02 11:42:07,"Trash",84936875s (~2.69 years),140.437954695767,1239,21.293098,-157.827591,"HI",1239,1,843.7459,NA,"AggieReverseGeocoder",NA,4.01,"927 Makahiki Way","Urban Honolulu","HI",96826,4794,27008013,"UrbanHNL",683000,"600k+"
"379",159439,"Vehicle","Closed","Green Van has been parked here for two weeks!","05/21/2015 08:25:27 AM","11/17/2015 02:05:07 PM","(21.3191781, -157.8502873)",2015-05-21 08:25:27,2015-11-17 14:05:07,"Vehicle",15572380s (~25.75 weeks),25.7479828042328,1195,21.3191781,-157.8502873,"HI",1195,1,171.8929,NA,"AggieReverseGeocoder",NA,4.01,"1922 Pacific Heights Rd","Urban Honolulu","HI",96813,1522,22009006,"UrbanHNL",683000,"600k+"
"380",159016,"Broken / Vandalized signs","Closed","On Kapahulu Ave, mauka bound, opposite of HFD Waikiki station.  Cars sometimes make a left turn onto Ala Wai Blvd.  I think there suppose to be a sign here saying 'No Left Turn'.  I know cars are allowed to turn onto Ala Wai Blvd at the traffic light jus","05/19/2015 04:06:30 PM","02/02/2018 11:41:35 AM","(21.273777, -157.816422)",2015-05-19 16:06:30,2018-02-02 11:41:35,"RoadSafety",85520105s (~2.71 years),141.402290013228,666,21.273777,-157.816422,"HI",666,1,1017.0873,NA,"AggieReverseGeocoder",NA,4.01,"400 Kapahulu Ave","Urban Honolulu","HI",96815,3848,27036006,"UrbanHNL",683000,"600k+"
"381",158508,"Vehicle","Closed","3 vehicles black Ford Mustang red mazda rx8 and a silver mazda rx8 broken damaged not moved with parts missing no license plate","05/17/2015 02:32:35 PM","12/14/2015 02:45:02 PM","(21.298866, -157.854263)",2015-05-17 14:32:35,2015-12-14 14:45:02,"Vehicle",18231147s (~30.14 weeks),30.1440922619048,1038,21.298866,-157.854263,"HI",1038,1,156.2786,NA,"AggieReverseGeocoder",NA,4.01,"882 Kawaiahao St","Urban Honolulu","HI",96813,5208,21049040,"UrbanHNL",683000,"600k+"
"382",157611,"Broken / Vandalized signs","Closed","Street sign for the intersection of Laupai St; and Place. Has fallen over and blocking sidewalk. Base of street pole rusted out; heavy corrosion. Nearest address is 91-800 Laupai Pl; street sign pole has been picked up By the Ewa by Gentry Community Watc","05/12/2015 06:46:27 PM","02/02/2018 11:40:10 AM","(21.340166, -158.020309)",2015-05-12 18:46:27,2018-02-02 11:40:10,"RoadSafety",86115223s (~2.73 years),142.386281415344,1183,21.340166,-158.020309,"HI",1183,1,1863.8869,NA,"AggieReverseGeocoder",NA,4.01,"91-800 LAUPAI PL","Ewa Beach","HI",96706,NA,463945,"Leeward",551200,"500k+"
"383",157574,"Tree","Closed","Maintenance","05/12/2015 02:10:34 PM","02/02/2018 11:40:12 AM","(21.331062, -158.082932)",2015-05-12 14:10:34,2018-02-02 11:40:12,"Tree",86131778s (~2.73 years),142.413654100529,1208,21.331062,-158.082932,"HI",1208,1,78.304,NA,"AggieReverseGeocoder",NA,4.01,"601 Kamokila Blvd","Ewa Gentry","HI",96707,2023,91088005,"Leeward",568300,"500k+"
"384",157521,"Light","Closed","light out Choi's #83-20 1289 S King & Trophy House #83-22 1301 S King","05/12/2015 10:12:58 AM","02/02/2018 11:40:15 AM","(21.298964, -157.841736)",2015-05-12 10:12:58,2018-02-02 11:40:15,"RoadSafety",86146037s (~2.73 years),142.437230489418,1130,21.298964,-157.841736,"HI",1130,1,453.1466,NA,"AggieReverseGeocoder",NA,4.01,"1303 S King St","Urban Honolulu","HI",96814,2341,23013008,"UrbanHNL",683000,"600k+"
"385",155398,"Trash","Closed","The mess is obstructing the fire hydrant on the University Avenue side of 2424 Date St. It has been there for at least several days and the pile is growing. Includes very large items like mattresses and an armchair with its stuffing exposed.","05/01/2015 11:52:13 AM","02/02/2018 11:38:51 AM","(21.288589, -157.824631)",2015-05-01 11:52:13,2018-02-02 11:38:51,"Trash",87090398s (~2.76 years),143.998673941799,497,21.288589,-157.824631,"HI",497,1,312.5239,NA,"AggieReverseGeocoder",NA,4.01,"2424 Date St","Urban Honolulu","HI",96826,4603,27015005,"UrbanHNL",683000,"600k+"
"386",154094,"Light","Closed","Missing street light.  No pole number.   Has been missing over 6 months.","04/25/2015 12:14:02 PM","02/02/2018 11:37:26 AM","(21.316628, -158.022816)",2015-04-25 12:14:02,2018-02-02 11:37:26,"RoadSafety",87607404s (~2.78 years),144.853511904762,140,21.316628,-158.022816,"HI",140,1,1796.8415,NA,"AggieReverseGeocoder",NA,4.01,"91-6481 KAPOLEI PKWY","Ewa Beach","HI",96706,NA,12506,"Leeward",551200,"500k+"
"387",152908,"Broken / Vandalized signs","Closed","Very faded speed limit sign, 25 mph. The ""no parking"" sign is not quite as faded, but it does have graffiti.","04/19/2015 06:39:55 PM","02/02/2018 11:36:53 AM","(21.277431, -157.80452)",2015-04-19 18:39:55,2018-02-02 11:36:53,"RoadSafety",88102618s (~2.79 years),145.672318121693,906,21.277431,-157.80452,"HI",906,1,220.2871,NA,"AggieReverseGeocoder",NA,4.01,"3508 Maunaloa Ave","Urban Honolulu","HI",96816,2255,32022043,"UrbanHNL",683000,"600k+"
"388",151932,"Light","Closed","Streetlights not working","04/14/2015 07:55:07 AM","02/02/2018 11:35:53 AM","(21.310276089, -157.85423179)",2015-04-14 07:55:07,2018-02-02 11:35:53,"RoadSafety",88573246s (~2.81 years),146.450472883598,1035,21.310276089,-157.85423179,"HI",1035,1,1551.3195,NA,"AggieReverseGeocoder",NA,4.01,"1449 Punchbowl St","Urban Honolulu","HI",96813,2001,21022011,"UrbanHNL",683000,"600k+"
"389",151574,"Tree","Closed","Two massive pot holes","04/12/2015 06:33:27 PM","02/02/2018 11:35:56 AM","(21.322357, -157.849625)",2015-04-12 18:33:27,2018-02-02 11:35:56,"Tree",88707749s (~2.81 years),146.672865410053,192,21.322357,-157.849625,"HI",192,1,1015.6279,NA,"AggieReverseGeocoder",NA,4.01,"21 Craigside Pl","Urban Honolulu","HI",96817,1763,22020002,"UrbanHNL",683000,"600k+"
"390",151510,"Light","Closed","Street light not working (42 638)","04/12/2015 10:15:37 AM","02/02/2018 11:34:26 AM","(21.303787, -157.701416)",2015-04-12 10:15:37,2018-02-02 11:34:26,"RoadSafety",88737529s (~2.81 years),146.722104828042,515,21.303787,-157.701416,"HI",515,1,156.2679,NA,"AggieReverseGeocoder",NA,4.01,"1066 Kaoopulu Pl","East Honolulu","HI",96825,1363,39088021,"EastHNL",959800,"900k+"
"391",151156,"Light","Closed","Street light's out.","04/10/2015 02:21:55 AM","02/02/2018 11:34:33 AM","(21.3172381, -158.0168115)",2015-04-10 02:21:55,2018-02-02 11:34:33,"RoadSafety",88938758s (~2.82 years),147.05482473545,125,21.3172381,-158.0168115,"HI",125,1,1156.2742,NA,"AggieReverseGeocoder",NA,4.01,"91-1069 KAIMALIE ST","Ewa Beach","HI",96706,NA,23174,"Leeward",551200,"500k+"
"392",150993,"Vehicle","Closed","Vehicle has been parked in same spot more than 24 hours. Debris starting to collect around base of vehicle.","04/09/2015 01:44:19 AM","11/17/2015 02:01:09 PM","(21.330942, -158.027313)",2015-04-09 01:44:19,2015-11-17 14:01:09,"Vehicle",19225010s (~31.79 weeks),31.7873842592593,624,21.330942,-158.027313,"HI",624,1,1921.9275,NA,"AggieReverseGeocoder",NA,4.01,"91-119 NOHOIHOEWA WAY","Ewa Beach","HI",96706,NA,646847,"Leeward",551200,"500k+"
"393",149894,"Trash","Closed","Construction workers in white Ford truck license CA736 dumping construction debris at 6 pm at construction site on corner of Frog Lane and Puuhue Place. They do this about once a month for the past year.","04/01/2015 05:58:39 PM","02/02/2018 11:31:01 AM","(21.32074, -157.858017)",2015-04-01 17:58:39,2018-02-02 11:31:01,"Trash",89659942s (~2.84 years),148.247258597884,748,21.32074,-157.858017,"HI",748,1,361.4268,NA,"AggieReverseGeocoder",NA,4.01,"311 Puuhue Pl","Urban Honolulu","HI",96817,3132,17018061,"UrbanHNL",683000,"600k+"
"394",149420,"Vehicle","Closed","Black 4door","03/30/2015 10:44:59 AM","11/17/2015 12:14:04 PM","(21.336185, -157.854645)",2015-03-30 10:44:59,2015-11-17 12:14:04,"Vehicle",20050145s (~33.15 weeks),33.1516947751323,1710,21.336185,-157.854645,"HI",1710,1,718.7461,NA,"AggieReverseGeocoder",NA,4.01,"1312 Mamalu St","Urban Honolulu","HI",96817,1241,18032049,"UrbanHNL",683000,"600k+"
